isoformID	chrom	startCoor0based	endCoor	geneStrand	geneID	geneName	blockCount	blockSize	blockStarts	refMapLen	blockType	blockAnno	isKnownSS	isKnownFSJ	canoFSJMotif	isKnownExon	isKnownBSJ	isCanoBSJ	canoBSJMotif	BSJCate	FSJCate	readCount	readIDs	isoCirc_coords	bsj_region
chr3|98808080|98817893|3|94,83,44|0,3113,9769	chr3	98808080	98817893	-,-,-	ENSG00000057019,Q96PD2,DCBLD2	ENSG00000057019,Q96PD2,DCBLD2	3	94,83,44	0,3113,9769	221	N,N,N	ENST00000326840:E13(94);ENST00000326857:E13(94);ENST00000494614:E4(94);ENST00000479144:E5(94);ENST00000470393:E4(94);ENST00000326840.11:E13(94);ENST00000326857.9:E13(94);ENST00000494614.5:E4(94);ENST00000479144.5:E5(94);ENST00000470393.1:E4(94);XM_024453347.1:E13(94);XM_024453348.1:E13(94);XM_011512419.2:E12(94);NM_080927.4:E13(94);NM_080927:E13(94),ENST00000326840:E12(83);ENST00000326857:E12(83);ENST00000494614:E3(83);ENST00000479144:E4(83);ENST00000470393:E3(83);ENST00000326840.11:E12(83);ENST00000326857.9:E12(83);ENST00000494614.5:E3(83);ENST00000479144.5:E4(83);ENST00000470393.1:E3(83);XM_024453347.1:E12(83);XM_024453348.1:E12(83);XM_011512419.2:E11(83);NM_080927.4:E12(83);NM_080927:E12(83),ENST00000326840:E9(44);ENST00000326857:E9(44);ENST00000460008:E2(44);ENST00000326840.11:E9(44);ENST00000326857.9:E9(44);ENST00000460008.1:E2(44);XM_024453347.1:E9(44);XM_024453348.1:E9(44);XM_011512419.2:E8(44);NM_080927.4:E9(44);NM_080927:E9(44)	True,True,True,False,False,True	True,False	-GT/AG,-GT/AG	True,False,False	False	True	-GT/AG	NIC	NNC	1	9ab08dab-4e67-4b69-ab44-b39c055f39b0	chr39880808098817893394,83,440,3113,9769	chr3:98808080:98817893
chr4|107910887|107911097|1|210|0	chr4	107910887	107911097	NA	NA	NA	1	210	0	210	N	ENST00000394684:E7(210);ENST00000359079:E6(66)+I(144);ENST00000394686:E6(66)+I(144);ENST00000394684.8:E7(210);ENST00000359079.8:E6(66)+I(144);ENST00000394686.3:E6(66)+I(144);NM_001136257.2:E6(210);NM_152621.6:E6(210);XM_011531699.2:E8(210);NM_001375911.1:E6(210);NM_001375910.1:E6(210);NM_001375905.1:E7(210);NM_001375907.1:E7(210);NM_001136258.2:E7(210);NM_001375908.1:E7(210);NM_001375906.1:E8(210);XM_011531701.2:E8(210);NM_001136258:E7(210);NM_001375906:E8(210);NM_001375908:E7(210);NM_001375905:E7(210);NM_001375907:E7(210);NM_001375910:E6(210);NM_001375911:E6(210);NM_001136257:E6(210);NM_152621:E6(210)	False,False	NA	NA	False	False	True	+GT/AG	NNC	FSM	1	414c6dfe-913f-4674-b299-b0f1bde6449c	chr410791088710791109712100	chr4:107910887:107911097
chr4|2825354|2825648|1|294|0	chr4	2825354	2825648	NA	NA	NA	1	294	0	294	N	NA	False,False	NA	NA	False	False	True	-GT/AG	NNC	FSM	1	6acfdf41-225d-4a95-a9c3-c4bf122b2899	chr42825354282564812940	chr4:2825354:2825648
chr4|39745751|39774933|2|70,76|0,29106	chr4	39745751	39774933	+,+,+,+,+	ENSG00000078140,P61086,ENST00000513231.5,ENST00000438068.6,UBE2K	ENSG00000078140,P61086,ENST00000513231.5,ENST00000438068.6,UBE2K	2	70,76	0,29106	146	N,N	ENST00000261427:E3(59)+I(11);ENST00000510934:E3(59)+I(11);ENST00000438068:E3(59)+I(11);ENST00000513231:E2(59)+I(11);ENST00000445950:E3(59)+I(11);ENST00000510934.5:E3(59)+I(11);ENST00000261427.10:E3(59)+I(11);ENST00000513231.5:E2(59)+I(11);ENST00000438068.6:E3(59)+I(11);ENST00000445950.2:E3(59)+I(11);NM_001312647.2:E3(59)+I(11);NM_001312648.2:E2(59)+I(11);NM_001312646.2:E3(59)+I(11);NM_001111112.2:E3(59)+I(11);NM_005339.5:E3(59)+I(11);NM_001111112:E3(59)+I(11);NM_001312648:E2(59)+I(11);NM_001312646:E3(59)+I(11);NM_005339:E3(59)+I(11);NM_001312647:E3(59)+I(11);T263718:E1(70),ENST00000261427:E5(76);ENST00000438068:E5(76);ENST00000513231:E4(76);ENST00000503368:E3(76);ENST00000445950:E5(76);ENST00000510719:E2(76);ENST00000261427.10:E5(76);ENST00000513231.5:E4(76);ENST00000438068.6:E5(76);ENST00000503368.5:E3(76);ENST00000445950.2:E5(76);ENST00000510719.1:E2(76);NM_001312647.2:E5(76);NM_001111113.2:E3(76);NM_001312648.2:E4(76);NM_001111112.2:E5(76);NM_005339.5:E5(76);NM_001111113:E3(76);NM_001111112:E5(76);NM_001312648:E4(76);NM_005339:E5(76);NM_001312647:E5(76)	True,False,False,True	False	-GT/AG	False,False	False	True	+GT/AG	NIC	NNC	3	b01e904a-a8d0-4e10-8c6f-2f13394ffaea,a7eb7324-0c89-4351-afa2-531168b43f46,3792241f-5dd0-4d01-b4fc-39e8aa02ad53	chr43974575139774933270,760,29106	chr4:39745751:39774933
chr4|51863436|51863709|2|71,40|0,233	chr4	51863436	51863709	+,+,+,+,+,+,+,+,+,+,+,+	ENSG00000109184,ENST00000511675.5,Q92564,D6RGX7,ENST00000504113.5,ENST00000513800.5,D6RCB7,D6RB33,D6RAL8,D6RDV8,ENST00000504661.1,DCUN1D4	ENSG00000109184,ENST00000511675.5,Q92564,D6RGX7,ENST00000504113.5,ENST00000513800.5,D6RCB7,D6RB33,D6RAL8,D6RDV8,ENST00000504661.1,DCUN1D4	2	71,40	0,233	111	N,N	ENST00000509376:E2(71);ENST00000511675:E2(71);ENST00000381441:E2(71);ENST00000334635:E2(71);ENST00000506673:E3(71);ENST00000504113:E2(71);ENST00000502930:E2(71);ENST00000507741:E3(71);ENST00000513800:E2(71);ENST00000477560:E2(71);ENST00000509068:E2(71);ENST00000451288:E2(71);ENST00000505403:E2(71);ENST00000504661:E2(71);ENST00000509376.5:E2(71);ENST00000511675.5:E2(71);ENST00000381441.7:E2(71);ENST00000506673.5:E3(71);ENST00000504113.5:E2(71);ENST00000502930.5:E2(71);ENST00000513800.5:E2(71);ENST00000507741.5:E3(71);ENST00000334635.10:E2(71);ENST00000477560.5:E2(71);ENST00000509068.5:E2(71);ENST00000505403.5:E2(71);ENST00000451288.6:E2(71);ENST00000504661.1:E2(71);XM_017007912.2:E2(71);XM_011534379.2:E2(71);XM_024453942.1:E3(71);XM_011534380.1:E2(71);XM_024453945.1:E2(71);XM_024453944.1:E2(71);XM_005265731.3:E2(71);NM_001287755.1:E2(71);XM_024453943.1:E2(71);XM_024453941.1:E3(71);XM_017007913.2:E2(71);NM_015115.4:E2(71);NM_001040402.3:E2(71);NM_001287757.2:E3(71);XR_245254.3:E2(71);XR_001741175.1:E2(71);XR_001741176.1:E2(71);XR_427521.3:E2(71);XR_941046.2:E2(71);XR_001741177.2:E2(71);XR_001741178.2:E2(71);XR_001741180.2:E2(71);XR_001741179.2:E2(71);NM_001287757:E3(71);NM_015115:E2(71);NM_001287755:E2(71);NM_001040402:E2(71),ENST00000511675:E3(40);ENST00000381441:E3(40);ENST00000334635:E3(40);ENST00000506673:E4(40);ENST00000504113:E3(40);ENST00000507741:E4(40);ENST00000513800:E3(40);ENST00000477560:E3(40);ENST00000509068:E3(40);ENST00000451288:E3(40);ENST00000505403:E3(40);ENST00000504661:E3(40);ENST00000511675.5:E3(40);ENST00000381441.7:E3(40);ENST00000506673.5:E4(40);ENST00000504113.5:E3(40);ENST00000513800.5:E3(40);ENST00000507741.5:E4(40);ENST00000334635.10:E3(40);ENST00000477560.5:E3(40);ENST00000509068.5:E3(40);ENST00000505403.5:E3(40);ENST00000451288.6:E3(40);ENST00000504661.1:E3(40);XM_017007912.2:E3(40);XM_011534379.2:E3(40);XM_024453942.1:E4(40);XM_011534380.1:E3(40);XM_024453945.1:E3(40);XM_024453944.1:E3(40);XM_005265731.3:E3(40);NM_001287755.1:E3(40);XM_024453943.1:E3(40);XM_024453941.1:E4(40);XM_017007913.2:E3(40);NM_015115.4:E3(40);NM_001040402.3:E3(40);NM_001287757.2:E4(40);XR_245254.3:E3(40);XR_001741175.1:E3(40);XR_001741176.1:E3(40);XR_427521.3:E3(40);XR_941046.2:E3(40);XR_001741177.2:E3(40);XR_001741178.2:E3(40);XR_001741180.2:E3(40);XR_001741179.2:E3(40);NM_001287757:E4(40);NM_015115:E3(40);NM_001287755:E3(40);NM_001040402:E3(40)	True,True,True,True	True	+GT/AG	True,True	False	True	+GT/AG	NIC	FSM	1	ab85a94e-51a4-4eed-9326-f6a3e555b2c6	chr45186343651863709271,400,233	chr4:51863436:51863709
chr4|87046165|87047594|2|86,17|0,1412	chr4	87046165	87047594	+,+,+,+,+,+	ENSG00000172493,P51825,E7ETI4,E7EMC5,F5GXF9,AFF1	ENSG00000172493,P51825,E7ETI4,E7EMC5,F5GXF9,AFF1	2	86,17	0,1412	103	N,N	ENST00000395146:E3(86);ENST00000507468:E3(86);ENST00000503477:E3(86);ENST00000511442:E3(86);ENST00000307808:E2(86);ENST00000544085:E2(86);ENST00000395146.8:E3(86);ENST00000507468.5:E3(86);ENST00000503477.5:E3(86);ENST00000511442.1:E3(86);ENST00000307808.10:E2(86);ENST00000544085.5:E2(86);XM_005263011.3:E2(86);NM_005935.4:E2(86);NM_001313959.2:E2(86);XM_005263007.3:E3(86);XM_011531973.3:E3(86);NM_001166693.3:E3(86);XM_005263013.4:E3(86);XM_005263009.4:E3(86);NM_001166693:E3(86);NM_001313959:E2(86);NM_005935:E2(86),ENST00000395146:E4(17);ENST00000504956:E3(17);ENST00000507468:E4(17);ENST00000503477:E4(17);ENST00000307808:E3(17);ENST00000544085:E3(17);ENST00000504956.5:E3(17);ENST00000395146.8:E4(17);ENST00000507468.5:E4(17);ENST00000503477.5:E4(17);ENST00000307808.10:E3(17);ENST00000544085.5:E3(17);XM_005263011.3:E3(17);NM_005935.4:E3(17);NM_001313959.2:E3(17);XM_005263007.3:E4(17);XM_011531973.3:E4(17);NM_001166693.3:E4(17);XM_005263013.4:E4(17);XM_005263009.4:E4(17);NM_001166693:E4(17);NM_001313959:E3(17);NM_005935:E3(17)	True,False,False,True	False	-GC/AG	False,False	True	True	+GT/AG	FSM	NNC	14	0f6e7b67-ee58-4316-9162-ca6b3bb0013d,a01224f3-bfb7-4765-8199-dc34b59714bc,bd20ef57-d71a-4f15-8003-195852f55769,26406b99-e7f3-4bfc-b2a9-2d50c475a1a3,451b0607-b713-4160-a317-952d82c710a2,3a2dbfd2-4efd-4f12-8bbd-a0b670ff80e0,bc999ea5-0137-42eb-8e5a-3858554febdc,cb00b848-e0d8-48eb-bc37-6da11c0fffc3,76ceab15-f84c-470f-b8be-3991eeee0bc6,b47cb90f-0cfa-44a4-b37c-76b0c0488dc6,aacbe383-d4c1-4708-a002-d03a0c367d25,d56b7cec-a1f5-4b2f-8100-a8944033e7cc,f2da88b2-7777-467d-a158-674c8283c667,6fcb5c15-da31-4889-a425-399ce009b328	chr48704616587047594286,170,1412	chr4:87046165:87047594
chr4|87094914|87108315|4|55,55,23,32|0,10713,10893,13369	chr4	87094914	87108315	+,+,+,+	ENSG00000172493,P51825,F5GXF9,AFF1	ENSG00000172493,P51825,F5GXF9,AFF1	4	55,55,23,32	0,10713,10893,13369	165	N,N,N,N	ENST00000395146:E8(55);ENST00000503477:E7(55);ENST00000307808:E7(55);ENST00000511722:E5(55);ENST00000544085:E7(55);ENST00000514970:E5(55);ENST00000395146.8:E8(55);ENST00000503477.5:E7(55);ENST00000307808.10:E7(55);ENST00000511722.5:E5(55);ENST00000544085.5:E7(55);ENST00000514970.2:E5(55);XM_017008216.1:E4(55);XM_005263011.3:E7(55);NM_001313960.2:E5(55);NM_005935.4:E7(55);NM_001313959.2:E7(55);XM_005263007.3:E8(55);XM_011531973.3:E8(55);NM_001166693.3:E8(55);XM_005263013.4:E8(55);XM_017008215.2:E6(55);XM_005263009.4:E8(55);NM_001166693:E8(55);NM_001313959:E7(55);NM_001313960:E5(55);NM_005935:E7(55),ENST00000395146:E9(55);ENST00000503477:E8(55);ENST00000307808:E8(55);ENST00000511722:E6(55);ENST00000544085:E8(55);ENST00000514970:E6(55);ENST00000395146.8:E9(55);ENST00000503477.5:E8(55);ENST00000307808.10:E8(55);ENST00000511722.5:E6(55);ENST00000544085.5:E8(55);ENST00000514970.2:E6(55);XM_017008216.1:E5(55);XM_005263011.3:E8(55);NM_001313960.2:E6(55);NM_005935.4:E8(55);NM_001313959.2:E8(55);XM_005263007.3:E9(55);XM_011531973.3:E9(55);NM_001166693.3:E9(55);XM_005263013.4:E9(55);XM_017008215.2:E7(55);XM_005263009.4:E9(55);NM_001166693:E9(55);NM_001313959:E8(55);NM_001313960:E6(55);NM_005935:E8(55),ENST00000395146:E10(23);ENST00000307808:E9(23);ENST00000511722:E7(23);ENST00000544085:E9(23);ENST00000514970:E7(23);ENST00000395146.8:E10(23);ENST00000307808.10:E9(23);ENST00000511722.5:E7(23);ENST00000544085.5:E9(23);ENST00000514970.2:E7(23);XM_017008216.1:E6(23);XM_005263011.3:E9(23);NM_001313960.2:E7(23);NM_005935.4:E9(23);NM_001313959.2:E9(23);XM_005263007.3:E10(23);XM_011531973.3:E10(23);NM_001166693.3:E10(23);XM_005263013.4:E10(23);XM_017008215.2:E8(23);XM_005263009.4:E10(23);NM_001166693:E10(23);NM_001313959:E9(23);NM_001313960:E7(23);NM_005935:E9(23),ENST00000395146:E11(32);ENST00000307808:E10(32);ENST00000511722:E8(17)+I(15);ENST00000544085:E10(32);ENST00000514970:E8(29)+I(3);ENST00000395146.8:E11(32);ENST00000307808.10:E10(32);ENST00000511722.5:E8(17)+I(15);ENST00000544085.5:E10(32);ENST00000514970.2:E8(29)+I(3);XM_017008216.1:E7(32);XM_005263011.3:E10(32);NM_001313960.2:E8(32);NM_005935.4:E10(32);NM_001313959.2:E10(32);XM_005263007.3:E11(32);XM_011531973.3:E11(32);NM_001166693.3:E11(32);XM_005263013.4:E11(32);XM_017008215.2:E9(32);XM_005263009.4:E11(32);NM_001166693:E11(32);NM_001313959:E10(32);NM_001313960:E8(32);NM_005935:E10(32)	True,True,True,True,True,False,False,True	True,True,False	+GT/AG,+GT/AG,NA	True,True,False,False	False	True	+GT/AG	NIC	NNC	1	1b371c5d-268e-40b6-a9ff-d68887fc9bdd	chr48709491487108315455,55,23,320,10713,10893,13369	chr4:87094914:87108315
chr5|103167178|103167320|1|142|0	chr5	103167178	103167320	+,+,+,+	ENSG00000145725,O43314,A0A087WZV0,PPIP5K2	ENSG00000145725,O43314,A0A087WZV0,PPIP5K2	1	142	0	142	N	ENST00000321521:E18(142);ENST00000358359:E18(142);ENST00000613674:E18(142);ENST00000414217:E17(142);ENST00000321521.13:E18(142);ENST00000358359.7:E18(142);ENST00000613674.4:E18(142);ENST00000414217.5:E17(142);ENST00000627916.2:E17(142);NM_001345877.2:E18(142);NM_001345878.2:E18(142);NM_001345873.2:E18(142);NM_001345875.2:E18(142);NM_001345874.2:E18(142);NM_001345871.2:E18(142);NM_001345876.2:E18(142);NM_015216.5:E18(142);NM_001276277.3:E18(142);NM_001345872.2:E18(142);NM_001281471.3:E18(142);XM_011543290.3:E18(142);XM_017009273.2:E18(142);XM_005277535.2:E18(142);XM_017009274.2:E18(142);XM_005277541.2:E18(142);XM_006714577.2:E18(142);XM_005277539.2:E18(142);XM_006714576.2:E18(142);XM_005277536.2:E18(142);XM_005277534.2:E18(142);NM_001345876:E18(142);NM_015216:E18(142);NM_001281471:E18(142);NM_001345877:E18(142);NM_001276277:E18(142);NM_001345872:E18(142);NM_001345874:E18(142);NM_001345873:E18(142);NM_001345871:E18(142);NM_001345875:E18(142);NM_001345878:E18(142)	True,True	NA	NA	True	False	True	+GT/AG	NIC	FSM	1	534eb4f3-561b-42df-9dda-9e65fad59cea	chr510316717810316732011420	chr5:103167178:103167320
chr5|10415487|10426522|2|45,133|0,10902	chr5	10415487	10426522	+,+,+,+,+	ENSG00000145495,O60337,ENST00000511802.5,A0A0B4J206,MARCHF6	ENSG00000145495,O60337,ENST00000511802.5,A0A0B4J206,MARCHF6	2	45,133	0,10902	178	N,N	ENST00000449913:E20(45);ENST00000511802:E20(45);ENST00000503788:E18(45);ENST00000274140:E21(45);ENST00000510792:E10(45);ENST00000512449:E4(45);ENST00000505253:E3(45);ENST00000274140.10:E21(45);ENST00000449913.6:E20(45);ENST00000511802.5:E20(45);ENST00000503788.5:E18(45);ENST00000510792.1:E10(45);ENST00000512449.5:E4(45);ENST00000505253.1:E3(45);XM_011513932.2:E21(45);NM_001270661.2:E18(45);NM_001270660.2:E20(45);NM_005885.4:E21(45);XM_011513934.2:E21(45);XR_925577.2:E21(45);XR_925576.3:E21(45);NM_005885:E21(45);NM_001270661:E18(45);NM_001270660:E20(45),ENST00000449913:E23(133);ENST00000511802:E23(133);ENST00000503788:E21(133);ENST00000274140:E24(133);ENST00000510792:E13(133);ENST00000274140.10:E24(133);ENST00000449913.6:E23(133);ENST00000511802.5:E23(133);ENST00000503788.5:E21(133);ENST00000510792.1:E13(133);XM_011513932.2:E24(133);NM_001270661.2:E21(133);NM_001270660.2:E23(133);NM_005885.4:E24(133);NM_005885:E24(133);NM_001270661:E21(133);NM_001270660:E23(133)	True,False,True,True	False	NA	False,True	False	True	+GT/AG	NIC	NNC	3	745f5194-14f1-4ae9-b7fa-d4b27e7af7a4,a3fc4f25-f613-45dc-b65b-7e2b63e5e8ed,b03e90fa-c500-4baa-8661-9710220f48b1	chr51041548710426522245,1330,10902	chr5:10415487:10426522
chr5|135356090|135356385|1|295|0	chr5	135356090	135356385	NA	NA	NA	1	295	0	295	N	ENST00000512507:E1(295);ENST00000555438:E2(295);ENST00000512507.5:E1(295);ENST00000555438.2:E2(295);XM_011543734.3:E6(295);XM_005272135.4:E6(295);XM_011543735.3:E6(295)	False,False	NA	NA	False	False	True	+GT/AG	NNC	FSM	1	4e4783d5-867c-4fa7-8a10-553ce23982ba	chr513535609013535638512950	chr5:135356090:135356385
chr5|50788522|50815524|2|59,77|0,26925	chr5	50788522	50815524	+,+,+,+,+,+,+	ENSG00000151883,Q8N3A8,ENST00000511363.6,F5H3X8,E9PFI7,ENST00000503561.7,PARP8	ENSG00000151883,Q8N3A8,ENST00000511363.6,F5H3X8,E9PFI7,ENST00000503561.7,PARP8	2	59,77	0,26925	136	N,N	ENST00000511363:E9(59);ENST00000505697:E11(59);ENST00000514342:E10(59);ENST00000281631:E10(59);ENST00000514067:E10(59);ENST00000505554:E10(59);ENST00000503750:E8(59);ENST00000503561:E8(59);ENST00000505697.6:E11(59);ENST00000511363.6:E9(59);ENST00000281631.10:E10(59);ENST00000514342.6:E10(59);ENST00000514067.6:E10(59);ENST00000505554.5:E10(59);ENST00000503561.7:E8(59);XM_011543636.2:E11(59);NM_001331028.2:E10(59);XM_011543640.3:E8(59);XM_011543642.2:E7(59);XM_017009851.1:E9(59);XM_011543643.2:E8(59);XM_011543634.2:E12(59);XM_011543633.3:E11(59);XM_011543632.3:E11(59);NM_001178056.2:E10(59);NM_024615.4:E10(59);XM_005248596.5:E11(59);XM_011543641.2:E9(59);XM_011543631.3:E11(59);XM_011543635.2:E12(59);NM_001178055.2:E11(59);XM_024446206.1:E6(59);XR_002956178.1:E3(59);NM_001331028:E10(59);NM_001178056:E10(59);NM_001178055:E11(59);NM_024615:E10(59),ENST00000511363:E14(77);ENST00000505697:E16(77);ENST00000514342:E15(77);ENST00000281631:E15(77);ENST00000514067:E15(77);ENST00000515166:E14(77);ENST00000505554:E15(77);ENST00000503750:E13(77);ENST00000503561:E13(77);ENST00000505697.6:E16(77);ENST00000511363.6:E14(77);ENST00000281631.10:E15(77);ENST00000514342.6:E15(77);ENST00000514067.6:E15(77);ENST00000515166.5:E14(77);ENST00000505554.5:E15(77);ENST00000503561.7:E13(77);XM_011543636.2:E16(77);NM_001331028.2:E15(77);XM_011543640.3:E13(77);XM_011543642.2:E12(77);XM_017009851.1:E14(77);XM_011543643.2:E13(77);XM_011543634.2:E17(77);XM_011543633.3:E16(77);XM_011543632.3:E16(77);NM_001178056.2:E15(77);NM_024615.4:E15(77);XM_005248596.5:E16(77);XM_011543641.2:E14(77);XM_011543631.3:E16(77);XM_011543635.2:E17(77);NM_001178055.2:E16(77);XM_024446206.1:E11(77);XR_002956178.1:E8(77);NM_001331028:E15(77);NM_001178056:E15(77);NM_001178055:E16(77);NM_024615:E15(77)	True,False,False,True	False	-GT/AG	False,False	False	True	+GT/AG	NIC	NNC	2	48d019eb-a395-4c00-874a-0a3501255ac6,e1a8d595-dd31-4df5-99c9-025fb73e394d	chr55078852250815524259,770,26925	chr5:50788522:50815524
chr5|72228265|72232558|2|103,116|0,4177	chr5	72228265	72232558	-,-,-,-,-,-,-	ENSG00000113048,Q92552,G5EA06,D6RH20,ENST00000522562.5,ENST00000522042.1,MRPS27	ENSG00000113048,Q92552,G5EA06,D6RH20,ENST00000522562.5,ENST00000522042.1,MRPS27	2	103,116	0,4177	219	N,N	ENST00000261413:E8(103);ENST00000457646:E8(103);ENST00000515226:E1(103);ENST00000513900:E9(103);ENST00000508863:E7(103);ENST00000522562:E4(103);ENST00000522042:E5(103);ENST00000515404:E8(103);ENST00000261413.9:E8(103);ENST00000457646.8:E8(103);ENST00000515226.5:E1(103);ENST00000513900.5:E9(103);ENST00000508863.6:E7(103);ENST00000522562.5:E4(103);ENST00000522042.1:E5(103);ENST00000515404.5:E8(103);NM_001286748.2:E9(103);NM_015084.3:E8(103);NM_001286751.2:E8(103);NM_001286751:E8(103);NM_015084:E8(103);NM_001286748:E9(103),ENST00000261413:E7(116);ENST00000457646:E7(116);ENST00000513900:E8(116);ENST00000508863:E6(116);ENST00000522562:E3(116);ENST00000522042:E4(116);ENST00000515404:E7(116);ENST00000261413.9:E7(116);ENST00000457646.8:E7(116);ENST00000513900.5:E8(116);ENST00000508863.6:E6(116);ENST00000522562.5:E3(116);ENST00000522042.1:E4(116);ENST00000515404.5:E7(116);NM_001286748.2:E8(116);NM_015084.3:E7(116);NM_001286751.2:E7(116);NM_001286751:E7(116);NM_015084:E7(116);NM_001286748:E8(116)	True,True,True,True	True	-GT/AG	True,True	False	True	-GT/AG	NIC	NIC	1	19a366aa-c2fa-4465-9a2f-353e899c11c2	chr572228265722325582103,1160,4177	chr5:72228265:72232558
chr6|135302737|135318584|2|80,66|0,15781	chr6	135302737	135318584	-,-,-,-	ENSG00000135541,H0YEF1,ENST00000533029.1,AHI1	ENSG00000135541,H0YEF1,ENST00000533029.1,AHI1	2	80,66	0,15781	146	N,N	ENST00000475846:E14(80);ENST00000533029:E3(80);ENST00000475846.6:E14(80);ENST00000533029.1:E3(80);XR_001743488.1:E28(80);XR_001743487.2:E28(80);XR_001743490.2:E28(80);XR_001743479.2:E28(80);XR_001743483.2:E28(80);XR_001743480.2:E28(80);XR_001743481.2:E28(80);XR_001743482.2:E28(80);XR_001743484.2:E27(80);XR_001743486.2:E27(80);XR_001743485.2:E27(80);XR_001743489.2:E26(80),ENST00000367800:E24(66);ENST00000457866:E25(66);ENST00000475846:E13(66);ENST00000367799:E15(66);ENST00000265602:E26(66);ENST00000533029:E2(66);ENST00000531788:E25(66);ENST00000265602.11:E26(66);ENST00000367800.8:E24(66);ENST00000457866.6:E25(66);ENST00000475846.6:E13(66);ENST00000367799.6:E15(66);ENST00000533029.1:E2(66);ENST00000531788.5:E25(66);XM_024446480.1:E25(66);XM_017010979.2:E26(66);XM_017010978.2:E26(66);XM_017010980.2:E26(66);XM_011535911.3:E25(66);XM_024446479.1:E24(66);XM_011535910.3:E27(66);XM_017010981.2:E25(66);NM_001134831.2:E26(66);NM_001350504.2:E26(66);NM_017651.5:E25(66);NM_001350503.2:E26(66);NM_001134830.2:E24(66);XR_002956286.1:E25(66);XR_001743488.1:E27(66);XR_001743487.2:E27(66);XR_001743490.2:E27(66);XR_001743479.2:E26(66);XR_001743483.2:E26(66);XR_001743480.2:E26(66);XR_001743481.2:E26(66);XR_001743482.2:E26(66);XR_001743484.2:E26(66);XR_001743486.2:E26(66);XR_001743485.2:E26(66);XR_001743489.2:E25(66);XR_002956287.1:E25(66);NM_001350504:E26(66);NM_017651:E25(66);NM_001350503:E26(66);NM_001134830:E24(66);NM_001134831:E26(66)	False,True,True,False	True	-GT/AG	False,False	False	True	-GT/AG	NNC	NIC	2	ecc1e01d-c207-4711-bcbd-4dd652db78a4,7892216f-22ae-4cc4-b0bc-374d03438c5b	chr6135302737135318584280,660,15781	chr6:135302737:135318584
chr6|138473305|138496371|2|117,71|0,22995	chr6	138473305	138496371	-,-,-,-,-,-,-,-	ENSG00000135540,Q5SYE7,E9PAK2,ENST00000426841.6,H0YDF6,E9PMJ0,ENST00000479393.2,NHSL1	ENSG00000135540,Q5SYE7,E9PAK2,ENST00000426841.6,H0YDF6,E9PMJ0,ENST00000479393.2,NHSL1	2	117,71	0,22995	188	N,N	ENST00000427025:E3(117);ENST00000343505:E3(117);ENST00000342260:E3(117);ENST00000426841:E3(117);ENST00000491526:E3(117);ENST00000533765:E3(117);ENST00000479393:E3(117);ENST00000427025.6:E3(117);ENST00000343505.9:E3(117);ENST00000342260.9:E3(117);ENST00000426841.6:E3(117);ENST00000491526.6:E3(117);ENST00000533765.1:E3(117);ENST00000479393.2:E3(117);XM_017011088.1:E2(117);XM_011535971.2:E3(117);XM_011535974.3:E4(117);NM_001144060.2:E3(117);XM_011535970.2:E4(117);XM_011535973.3:E3(117);XM_011535969.2:E4(117);XM_017011089.1:E3(117);XM_011535972.2:E4(117);XM_017011087.1:E4(117);NM_020464.2:E3(117);XM_005267062.5:E3(117);XM_011535968.3:E4(117);XM_011535966.3:E5(117);XM_011535967.3:E5(117);XM_017011086.2:E5(117);XM_024446497.1:E3(117);XM_011535976.1:E4(117);NM_020464:E3(117);NM_001144060:E3(117),ENST00000427025:E2(71);ENST00000343505:E2(71);ENST00000342260:E2(71);ENST00000426841:E2(71);ENST00000491526:E2(71);ENST00000533765:E2(71);ENST00000479393:E2(71);ENST00000427025.6:E2(71);ENST00000343505.9:E2(71);ENST00000342260.9:E2(71);ENST00000426841.6:E2(71);ENST00000491526.6:E2(71);ENST00000533765.1:E2(71);ENST00000479393.2:E2(71);XM_011535974.3:E2(71);NM_001144060.2:E2(71);XM_011535970.2:E2(71);XM_011535973.3:E2(71);XM_011535969.2:E2(71);XM_017011089.1:E2(71);XM_011535972.2:E2(71);XM_017011087.1:E2(71);NM_020464.2:E2(71);XM_005267062.5:E2(71);XM_011535968.3:E2(71);XM_011535966.3:E3(71);XM_011535967.3:E3(71);XM_017011086.2:E3(71);XM_024446497.1:E2(71);XM_011535976.1:E2(71);NM_020464:E2(71);NM_001144060:E2(71)	True,False,False,True	False	-GT/AG	False,False	False	True	-GT/AG	NIC	NNC	2	5723468d-7fd1-44bb-8beb-f5b15224c622,befde4f5-b861-4c19-89f3-02a7316f65a2	chr61384733051384963712117,710,22995	chr6:138473305:138496371
